event_id,token_entity_id,token_symbol,spot_symbol,futures_symbol_candidate,entry_time,event_time,had_binance_perp_at_entry,perp_listed_before_entry,perp_delisted_before_entry,perp_status_confidence,futures_ohlcv_available_around_entry,futures_ohlcv_symbol,futures_ohlcv_rows_around_entry,funding_available_around_entry,funding_cache_paths,open_interest_available_around_entry,open_interest_cache_paths,futures_delisting_announcement_state,futures_delisting_event_id,futures_delisting_publication_utc,futures_delisting_effective_utc,futures_cache_symbol_dirs_present,current_futures_exchangeinfo_snapshot_utc,current_futures_exchangeinfo_symbol_status,current_exchangeinfo_used_as_historical_proof,shortability_tier,shortability_blocker,feasibility_tier,low_liquidity_flag,extreme_first_hour_wick_gap,abnormal_candle_gap,quote_volume_24h_around_entry,gross_return,net_return_20bps,net_return_50bps,net_return_100bps,net_return_200bps,net_return_500bps,max_adverse_excursion,max_favorable_excursion,confidence_tier,scenario,final_outcome,manual_review_required
fc33d59d02e3d720,GHST,GHST,GHSTUSDT,"GHSTUSDT,GHSTBUSD",2025-12-01T06:59:59Z,2025-12-01T04:30:24Z,unknown,unknown,no,unknown,no,,0,no,,no,,no,,,,,2026-05-26T13:54:55Z,GHSTUSDT:SETTLING,no,unknown,missing_historical_perp_listing_or_borrow_data,medium,no,no,no,2304538.7795,-0.1666666666666665,-0.1686666666666665,-0.1716666666666665,-0.1766666666666665,-0.1866666666666664,-0.2166666666666665,0.3271889400921657,0.3562499999999999,high,TAG_TO_DELISTING_TO_COLLAPSE,delisted_after_tag,no
dccc644ea3175a5f,ACA,ACA,ACAUSDT,"ACAUSDT,ACABUSD",2026-01-02T12:59:59Z,2026-01-02T10:59:57Z,unknown,unknown,no,unknown,no,,0,no,,no,,no,,,,,2026-05-26T13:54:55Z,,no,unknown,missing_historical_perp_listing_or_borrow_data,low,no,yes,no,2103910.9218149995,0.4285714285714288,0.4265714285714288,0.4235714285714288,0.4185714285714288,0.4085714285714288,0.3785714285714288,0.0795454545454543,0.6923076923076925,high,TAG_TO_DELISTING_TO_COLLAPSE,delisted_after_tag,no
3aeb58a1f5337ceb,DATA,DATA,DATAUSDT,"DATAUSDT,DATABUSD",2026-01-02T12:59:59Z,2026-01-02T10:59:57Z,unknown,unknown,no,unknown,no,,0,no,,no,,no,,,,,2026-05-26T13:54:55Z,,no,unknown,missing_historical_perp_listing_or_borrow_data,low,no,yes,no,3053439.205454,-0.1666666666666667,-0.1686666666666667,-0.1716666666666667,-0.1766666666666667,-0.1866666666666667,-0.2166666666666667,0.3057324840764333,0.7706766917293233,high,TAG_TO_DELISTING_TO_COLLAPSE,delisted_after_tag,no
6a25698db0b92de7,FLOW,FLOW,FLOWUSDT,"FLOWUSDT,FLOWBUSD",2026-01-02T12:59:59Z,2026-01-02T10:59:57Z,unknown,unknown,no,unknown,no,,0,no,,no,,no,,,,,2026-05-26T13:54:55Z,FLOWUSDT:TRADING,no,unknown,missing_historical_perp_listing_or_borrow_data,medium,no,no,no,7294890.86434,-0.1666666666666667,-0.1686666666666667,-0.1716666666666667,-0.1766666666666667,-0.1866666666666667,-0.2166666666666667,0.3333333333333332,0.5285126396237507,high,TAG_REMOVED_BUT_NOT_RECOVERED,tag_removed,no
a69cfb015113f6cc,COS,COS,COSUSDT,"COSUSDT,COSBUSD",2026-03-06T10:59:59Z,2026-03-06T08:29:56Z,unknown,unknown,no,unknown,no,,0,no,,no,,no,,,,,2026-05-26T13:54:55Z,COSUSDT:TRADING,no,unknown,missing_historical_perp_listing_or_borrow_data,low,yes,no,no,601168.3071019,-0.1666666666666666,-0.1686666666666666,-0.1716666666666666,-0.1766666666666666,-0.1866666666666666,-0.2166666666666666,1.9354485776805253,0.1051995163240628,high,NO_CLEAR_REACTION,still_tagged,no
6cca4d0784f78049,DEGO,DEGO,DEGOUSDT,"DEGOUSDT,DEGOBUSD",2026-03-06T10:59:59Z,2026-03-06T08:29:56Z,unknown,unknown,no,unknown,no,,0,no,,no,,no,,,,,2026-05-26T13:54:55Z,DEGOUSDT:SETTLING,no,unknown,missing_historical_perp_listing_or_borrow_data,low,yes,no,no,1659155.67262,-0.1666666666666667,-0.1686666666666667,-0.1716666666666667,-0.1766666666666667,-0.1866666666666667,-0.2166666666666667,4.6299212598425195,0.0241935483870967,low_sensitivity,TAG_TO_DELISTING_TO_COLLAPSE,delisted_after_tag,no
9499c53655bc3991,FORTH,FORTH,FORTHUSDT,"FORTHUSDT,FORTHBUSD",2026-03-06T10:59:59Z,2026-03-06T08:29:56Z,unknown,unknown,no,unknown,no,,0,no,,no,,no,,,,,2026-05-26T13:54:55Z,FORTHUSDT:SETTLING,no,unknown,missing_historical_perp_listing_or_borrow_data,low,yes,no,no,495486.31939,0.4285714285714288,0.4265714285714288,0.4235714285714288,0.4185714285714288,0.4085714285714288,0.3785714285714288,0.1351351351351351,2.8506787330316743,low_sensitivity,TAG_TO_DELISTING_TO_COLLAPSE,delisted_after_tag,no
b9485d9081530016,HOOK,HOOK,HOOKUSDT,"HOOKUSDT,HOOKBUSD",2026-03-06T10:59:59Z,2026-03-06T08:29:56Z,unknown,unknown,no,unknown,no,,0,no,,no,,no,,,,,2026-05-26T13:54:55Z,HOOKUSDT:SETTLING,no,unknown,missing_historical_perp_listing_or_borrow_data,low,yes,no,no,935827.15044,-0.1666666666666666,-0.1686666666666666,-0.1716666666666666,-0.1766666666666666,-0.1866666666666666,-0.2166666666666666,0.2449999999999998,3.166666666666667,low_sensitivity,TAG_TO_DELISTING_TO_COLLAPSE,delisted_after_tag,no
5ee0d43cf83437cb,LRC,LRC,LRCUSDT,"LRCUSDT,LRCBUSD",2026-03-06T10:59:59Z,2026-03-06T08:29:56Z,unknown,unknown,no,unknown,no,,0,no,,no,,no,,,,,2026-05-26T13:54:55Z,LRCUSDT:SETTLING,no,unknown,missing_historical_perp_listing_or_borrow_data,low,yes,no,no,936012.57298,0.4285714285714286,0.4265714285714286,0.4235714285714286,0.4185714285714286,0.4085714285714286,0.3785714285714286,0.1039922730199613,0.6972677595628416,low_sensitivity,TAG_TO_DELISTING_TO_COLLAPSE,delisted_after_tag,no
89466c1eb51993df,MBOX,MBOX,MBOXUSDT,"MBOXUSDT,MBOXBUSD",2026-03-06T10:59:59Z,2026-03-06T08:29:56Z,unknown,unknown,no,unknown,no,,0,no,,no,,no,,,,,2026-05-26T13:54:55Z,MBOXUSDT:TRADING,no,unknown,missing_historical_perp_listing_or_borrow_data,low,yes,no,no,796399.60565,-0.1666666666666667,-0.1686666666666667,-0.1716666666666667,-0.1766666666666667,-0.1866666666666667,-0.2166666666666667,0.348314606741573,0.4471544715447153,high,TEMPORARY_PANIC_THEN_RECOVERY,still_tagged,no
f3b4f1d87991a6c5,OXT,OXT,OXTUSDT,"OXTUSDT,OXTBUSD",2026-03-06T10:59:59Z,2026-03-06T08:29:56Z,unknown,unknown,no,unknown,no,,0,no,,no,,no,,,,,2026-05-26T13:54:55Z,OXTUSDT:SETTLING,no,unknown,missing_historical_perp_listing_or_borrow_data,low,yes,no,no,276131.7624,-0.1666666666666666,-0.1686666666666666,-0.1716666666666666,-0.1766666666666666,-0.1866666666666666,-0.2166666666666666,0.4578313253012047,0.2028985507246377,low_sensitivity,TAG_TO_DELISTING_TO_COLLAPSE,delisted_after_tag,no
8fc0ed1fa5f76c22,WIF,WIF,WIFUSDT,"WIFUSDT,WIFBUSD",2026-03-06T10:59:59Z,2026-03-06T08:29:56Z,unknown,unknown,no,unknown,no,,0,no,,no,,no,,,,,2026-05-26T13:54:55Z,WIFUSDT:TRADING,no,unknown,missing_historical_perp_listing_or_borrow_data,medium,no,no,no,7065354.507549999,0.1250000000000002,0.1230000000000001,0.1200000000000001,0.1150000000000002,0.1050000000000001,0.0750000000000001,0.0202020202020201,0.2298136645962734,low_sensitivity,SLOW_BLEED_AFTER_TAG,still_tagged,no
1fc6e5215a5c6f00,A2Z,A2Z,A2ZUSDT,"A2ZUSDT,A2ZBUSD",2026-03-13T11:59:59Z,2026-03-13T09:00:23Z,unknown,unknown,no,unknown,no,,0,no,,no,,no,,,,,2026-05-26T13:54:55Z,A2ZUSDT:SETTLING,no,unknown,missing_historical_perp_listing_or_borrow_data,low,yes,no,no,689895.0348060001,0.4285714285714286,0.4265714285714286,0.4235714285714286,0.4185714285714286,0.4085714285714286,0.3785714285714286,1.1806930693069306,10.22222222222222,low_sensitivity,TAG_TO_DELISTING_TO_COLLAPSE,delisted_after_tag,no
e7ff807aa10c4697,FIO,FIO,FIOUSDT,"FIOUSDT,FIOBUSD",2026-03-13T11:59:59Z,2026-03-13T09:00:23Z,unknown,unknown,no,unknown,no,,0,no,,no,,no,,,,,2026-05-26T13:54:55Z,FIOUSDT:SETTLING,no,unknown,missing_historical_perp_listing_or_borrow_data,medium,no,no,no,1626173.23713,0.4285714285714286,0.4265714285714286,0.4235714285714286,0.4185714285714286,0.4085714285714286,0.3785714285714286,0.0240384615384616,1.0799999999999996,low_sensitivity,TAG_TO_DELISTING_TO_COLLAPSE,delisted_after_tag,no
d133553a8f6c79b6,NTRN,NTRN,NTRNUSDT,"NTRNUSDT,NTRNBUSD",2026-03-13T11:59:59Z,2026-03-13T09:00:23Z,unknown,unknown,no,unknown,no,,0,no,,no,,no,,,,,2026-05-26T13:54:55Z,NTRNUSDT:SETTLING,no,unknown,missing_historical_perp_listing_or_borrow_data,medium,no,no,no,2208930.8845200003,0.4285714285714286,0.4265714285714286,0.4235714285714286,0.4185714285714286,0.4085714285714286,0.3785714285714286,0.0865384615384614,7.0,low_sensitivity,TAG_TO_DELISTING_TO_COLLAPSE,delisted_after_tag,no
31663d580e98be67,QI,QI,QIUSDT,"QIUSDT,QIBUSD",2026-03-13T11:59:59Z,2026-03-13T09:00:23Z,unknown,unknown,no,unknown,no,,0,no,,no,,no,,,,,2026-05-26T13:54:55Z,,no,unknown,missing_historical_perp_listing_or_borrow_data,low,yes,no,no,403587.77064,0.2266666666666665,0.2246666666666665,0.2216666666666664,0.2166666666666664,0.2066666666666665,0.1766666666666664,0.0054347826086955,0.3629629629629629,high,SLOW_BLEED_AFTER_TAG,still_tagged,no
22c469b3db8740d8,FARM,FARM,FARMUSDT,"FARMUSDT,FARMBUSD",2026-04-14T04:59:59Z,2026-04-14T02:30:06Z,unknown,unknown,no,unknown,no,,0,no,,no,,no,,,,,2026-05-26T13:54:55Z,,no,unknown,missing_historical_perp_listing_or_borrow_data,low,yes,no,no,438842.13828,-0.1666666666666666,-0.1686666666666666,-0.1716666666666666,-0.1766666666666666,-0.1866666666666666,-0.2166666666666666,0.2195121951219512,0.3348837209302326,low_sensitivity,TAG_TO_DELISTING_TO_COLLAPSE,delisted_after_tag,no
8fa523c997c7d4f5,HIGH,HIGH,HIGHUSDT,"HIGHUSDT,HIGHBUSD",2026-04-14T04:59:59Z,2026-04-14T02:30:06Z,unknown,unknown,no,unknown,no,,0,no,,no,,no,,,,,2026-05-26T13:54:55Z,HIGHUSDT:TRADING,no,unknown,missing_historical_perp_listing_or_borrow_data,low,yes,no,no,1123079.919841,-0.1666666666666666,-0.1686666666666666,-0.1716666666666666,-0.1766666666666666,-0.1866666666666666,-0.2166666666666666,4.212389380530973,0.0560747663551401,high,NO_CLEAR_REACTION,still_tagged,no
d83b4d4e12311776,MLN,MLN,MLNUSDT,"MLNUSDT,MLNBUSD",2026-04-14T04:59:59Z,2026-04-14T02:30:06Z,unknown,unknown,no,unknown,no,,0,no,,no,,no,,,,,2026-05-26T13:54:55Z,MLNUSDT:SETTLING,no,unknown,missing_historical_perp_listing_or_borrow_data,low,yes,no,no,660320.91753,-0.1666666666666666,-0.1686666666666666,-0.1716666666666666,-0.1766666666666666,-0.1866666666666666,-0.2166666666666666,0.51,0.4423076923076923,low_sensitivity,DELISTING_ANNOUNCEMENT_PUMP_AND_DUMP,delisted_after_tag,no
b3172c363e7bc7a7,RESOLV,RESOLV,RESOLVUSDT,"RESOLVUSDT,RESOLVBUSD",2026-04-14T04:59:59Z,2026-04-14T02:30:06Z,unknown,unknown,no,unknown,no,,0,no,,no,,no,,,,,2026-05-26T13:54:55Z,RESOLVUSDT:TRADING,no,unknown,missing_historical_perp_listing_or_borrow_data,medium,no,no,no,2310343.29046,0.1147058823529412,0.1127058823529412,0.1097058823529412,0.1047058823529412,0.0947058823529412,0.0647058823529412,0.04221635883905,0.3933823529411766,high,IMMEDIATE_DUMP_AFTER_TAG,still_tagged,no
3635c4847266eeb7,SYS,SYS,SYSUSDT,"SYSUSDT,SYSBUSD",2026-04-14T04:59:59Z,2026-04-14T02:30:06Z,unknown,unknown,no,unknown,no,,0,no,,no,,no,,,,,2026-05-26T13:54:55Z,SYSUSDT:SETTLING,no,unknown,missing_historical_perp_listing_or_borrow_data,low,yes,no,no,784572.61687,-0.1666666666666666,-0.1686666666666666,-0.1716666666666666,-0.1766666666666666,-0.1866666666666666,-0.2166666666666666,0.3116328708644611,0.5385878489326765,low_sensitivity,TAG_TO_DELISTING_TO_COLLAPSE,delisted_after_tag,no
1713e6ad64f92db2,NFP,NFP,NFPUSDT,"NFPUSDT,NFPBUSD",2026-04-30T09:59:59Z,2026-04-30T07:00:05Z,unknown,unknown,no,unknown,no,,0,no,,no,,no,,,,,2026-05-26T13:54:55Z,NFPUSDT:TRADING,no,unknown,missing_historical_perp_listing_or_borrow_data,medium,no,no,no,3518087.29695,-0.1666666666666666,-0.1686666666666666,-0.1716666666666666,-0.1766666666666666,-0.1866666666666666,-0.2166666666666666,0.7670886075949368,0.2216494845360823,high,NO_CLEAR_REACTION,still_tagged,no
5b4814473eb320a9,NOM,NOM,NOMUSDT,"NOMUSDT,NOMBUSD",2026-04-30T09:59:59Z,2026-04-30T07:00:05Z,unknown,unknown,no,unknown,no,,0,no,,no,,no,,,,,2026-05-26T13:54:55Z,NOMUSDT:TRADING,no,unknown,missing_historical_perp_listing_or_borrow_data,medium,no,no,no,2893749.36493,0.3365384615384617,0.3345384615384617,0.3315384615384616,0.3265384615384616,0.3165384615384616,0.2865384615384617,0.0107913669064747,0.3830845771144278,high,NO_CLEAR_REACTION,still_tagged,no
35a9e6faaa5862b7,POND,POND,PONDUSDT,"PONDUSDT,PONDBUSD",2026-04-30T09:59:59Z,2026-04-30T07:00:05Z,unknown,unknown,no,unknown,no,,0,no,,no,,no,,,,,2026-05-26T13:54:55Z,,no,unknown,missing_historical_perp_listing_or_borrow_data,low,yes,no,no,383719.18363,-0.1666666666666666,-0.1686666666666666,-0.1716666666666666,-0.1766666666666666,-0.1866666666666666,-0.2166666666666666,0.6634615384615385,0.5407407407407405,high,NO_CLEAR_REACTION,still_tagged,no
88394d4087b17e7e,QUICK,QUICK,QUICKUSDT,"QUICKUSDT,QUICKBUSD",2026-04-30T09:59:59Z,2026-04-30T07:00:05Z,no,unknown,yes,medium,no,,0,no,,no,,delisted_before_entry,c16ddcff06adc710,2025-11-24T13:45:11Z,2025-11-28T09:00:00Z,,2026-05-26T13:54:55Z,QUICKUSDT:SETTLING,no,low,perp_delisted_before_entry,low,yes,no,no,422251.96782,-0.1666666666666666,-0.1686666666666666,-0.1716666666666666,-0.1766666666666666,-0.1866666666666666,-0.2166666666666666,0.2921108742004266,0.3248587570621468,high,NO_CLEAR_REACTION,still_tagged,no
4a1694681090a940,ALCX,ALCX,ALCXUSDT,"ALCXUSDT,ALCXBUSD",2026-05-22T10:59:59Z,2026-05-22T08:00:04Z,unknown,unknown,no,unknown,no,,0,no,,no,,no,,,,,2026-05-26T13:54:55Z,,no,unknown,missing_historical_perp_listing_or_borrow_data,low,yes,no,no,701664.231518,0.0731707317073173,0.0711707317073173,0.0681707317073173,0.0631707317073173,0.0531707317073173,0.0231707317073173,0.0772727272727271,0.0731707317073173,high,TEMPORARY_PANIC_THEN_RECOVERY,still_tagged,no
a5602175aafd748b,COOKIE,COOKIE,COOKIEUSDT,"COOKIEUSDT,COOKIEBUSD",2026-05-22T10:59:59Z,2026-05-22T08:00:04Z,unknown,unknown,no,unknown,no,,0,no,,no,,no,,,,,2026-05-26T13:54:55Z,COOKIEUSDT:TRADING,no,unknown,missing_historical_perp_listing_or_borrow_data,medium,no,no,no,1991303.2012,0.2222222222222223,0.2202222222222223,0.2172222222222223,0.2122222222222222,0.2022222222222223,0.1722222222222222,0.0129870129870128,0.2222222222222223,low_sensitivity,NO_CLEAR_REACTION,still_tagged,no
e8c8ce18661ac872,DODO,DODO,DODOUSDT,"DODOUSDT,DODOBUSD",2026-05-22T10:59:59Z,2026-05-22T08:00:04Z,no,unknown,yes,medium,no,,0,no,,no,,delisted_before_entry,8a0ce052bc40a094,2023-08-03T09:30:03Z,2023-08-10T09:00:00Z,,2026-05-26T13:54:55Z,,no,low,perp_delisted_before_entry,medium,no,no,no,2254107.403554,0.0499445061043284,0.0479445061043284,0.0449445061043284,0.0399445061043284,0.0299445061043284,-5.5493895671603066e-05,0.0824524312896406,0.1543624161073826,high,IMMEDIATE_DUMP_AFTER_TAG,still_tagged,no
c518920624770484,EPIC,EPIC,EPICUSDT,"EPICUSDT,EPICBUSD",2026-05-22T10:59:59Z,2026-05-22T08:00:04Z,unknown,unknown,no,unknown,no,,0,no,,no,,no,,,,,2026-05-26T13:54:55Z,EPICUSDT:TRADING,no,unknown,missing_historical_perp_listing_or_borrow_data,medium,no,no,no,2402247.018,0.2407407407407409,0.2387407407407409,0.2357407407407409,0.2307407407407408,0.2207407407407409,0.1907407407407408,0.0149253731343284,0.2641509433962266,low_sensitivity,IMMEDIATE_DUMP_AFTER_TAG,still_tagged,no
ee200e0e804f9834,HEI,HEI,HEIUSDT,"HEIUSDT,HEIBUSD",2026-05-22T10:59:59Z,2026-05-22T08:00:04Z,unknown,unknown,no,unknown,no,,0,no,,no,,no,,,,,2026-05-26T13:54:55Z,HEIUSDT:TRADING,no,unknown,missing_historical_perp_listing_or_borrow_data,medium,no,no,no,3203884.4415,0.1503496503496502,0.1483496503496502,0.1453496503496502,0.1403496503496502,0.1303496503496502,0.1003496503496502,0.1109422492401215,0.1543859649122805,high,NO_CLEAR_REACTION,still_tagged,no
70cb64249d0273f1,HFT,HFT,HFTUSDT,"HFTUSDT,HFTBUSD",2026-05-22T10:59:59Z,2026-05-22T08:00:04Z,unknown,unknown,no,unknown,no,,0,no,,no,,no,,,,,2026-05-26T13:54:55Z,HFTUSDT:TRADING,no,unknown,missing_historical_perp_listing_or_borrow_data,low,yes,no,no,833351.56334,0.1376146788990826,0.1356146788990826,0.1326146788990826,0.1276146788990826,0.1176146788990826,0.0876146788990826,0.0241935483870967,0.1376146788990826,high,NO_CLEAR_REACTION,still_tagged,no
53093ab4bf09fee7,TLM,TLM,TLMUSDT,"TLMUSDT,TLMBUSD",2026-05-22T10:59:59Z,2026-05-22T08:00:04Z,unknown,unknown,no,unknown,no,,0,no,,no,,no,,,,,2026-05-26T13:54:55Z,TLMUSDT:TRADING,no,unknown,missing_historical_perp_listing_or_borrow_data,medium,no,no,no,1878240.901352,0.2358974358974359,0.2338974358974359,0.2308974358974359,0.2258974358974358,0.2158974358974359,0.1858974358974359,0.0071132187314759,0.2450184501845016,high,IMMEDIATE_DUMP_AFTER_TAG,still_tagged,no
